name	*Laz/Effect	auto prefix	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight	*Laz/EOL
Clockwork Orb of Automata	Ingredient - Add to Invented item	304	0	0	1	0	0			4	1	0	1	5		l20	tal	l20	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Emergency Coolant	Ingredient - Add to Invented item	305	0	0	1	0	0			4	1	0	1	5		l21	tal	l21	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Pesticide	Ingredient - Add to Invented item	306	0	0	1	0	0			4	1	0	1	5		l22	tal	l22	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Healing	Ingredient - Add to Invented item	307	0	0	1	0	0			4	1	0	1	5		l23	tal	l23	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Resource Collection	Ingredient - Add to Invented item	308	0	0	1	0	0			4	1	0	1	5		l24	tal	l24	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Energy Farming	Ingredient - Add to Invented item	309	0	0	1	0	0			4	1	0	1	5		l25	tal	l25	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Electroplating	Ingredient - Add to Invented item	310	0	0	1	0	0			4	1	0	1	5		l26	tal	l26	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Charge Transfer	Ingredient - Add to Invented item	311	0	0	1	0	0			4	1	0	1	5		l27	tal	l27	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Invention	Ingredient - Add to Invented item	312	0	0	1	0	0			4	1	0	1	5		l28	tal	l28	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Impact	Ingredient - Add to Invented item	313	0	0	1	0	0			4	1	0	1	5		l29	tal	l29	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Force Shields	Ingredient - Add to Invented item	314	0	0	1	0	0			4	1	0	1	5		l30	tal	l30	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of the Immovable Object	Ingredient - Add to Invented item	315	0	0	1	0	0			4	1	0	1	5		l31	tal	l31	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Pincers	Ingredient - Add to Invented item	316	0	0	1	0	0			4	1	0	1	5		l32	tal	l32	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb of Recharging	Ingredient - Add to Invented item	317	0	0	1	0	0			4	1	0	1	5		l33	tal	l33	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	318	0	0	1	0	0			4		0	1	5		l34	tal	l34	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	319	0	0	1	0	0			4		0	1	5		l35	tal	l35	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	320	0	0	1	0	0			4		0	1	5		l36	tal	l36	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	321	0	0	1	0	0			4		0	1	5		l37	tal	l37	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	322	0	0	1	0	0			4		0	1	5		l38	tal	l38	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	323	0	0	1	0	0			4		0	1	5		l39	tal	l39	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Clockwork Orb	Unused	324	0	0	1	0	0			4		0	1	5		l40	tal	l40	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	tick		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescSuffixAmplifier			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 1	Unused		0	0	1	0	0			4	1	0	1	5		p01	tal	p01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp01			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 2	Unused		0	0	1	0	0			4	1	0	1	5		p02	tal	p02	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp02			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 3	Unused		0	0	1	0	0			4	1	0	1	5		p03	tal	p03	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp03			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 4	Unused		0	0	1	0	0			4	1	0	1	5		p04	tal	p04	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp04			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 5	Unused		0	0	1	0	0			4	1	0	1	5		p05	tal	p05	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp05			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 6	Unused		0	0	1	0	0			4	1	0	1	5		p06	tal	p06	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp06			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 7	Unused		0	0	1	0	0			4	1	0	1	5		p07	tal	p07	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp07			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 8	Unused		0	0	1	0	0			4	1	0	1	5		p08	tal	p08	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp08			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 9	Unused		0	0	1	0	0			4	1	0	1	5		p09	tal	p09	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp09			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 10	Unused		0	0	1	0	0			4	1	0	1	5		p10	tal	p10	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp10			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 11	Unused		0	0	1	0	0			4	1	0	1	5		p11	tal	p11	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp11			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 12	Unused		0	0	1	0	0			4	1	0	1	5		p12	tal	p12	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp12			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 13	Unused		0	0	1	0	0			4	1	0	1	5		p13	tal	p13	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp13			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 14	Unused		0	0	1	0	0			4	1	0	1	5		p14	tal	p14	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp14			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 15	Unused		0	0	1	0	0			4	1	0	1	5		p15	tal	p15	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp15			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 16	Unused		0	0	1	0	0			4	1	0	1	5		p16	tal	p16	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp16			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 17	Unused		0	0	1	0	0			4	1	0	1	5		p17	tal	p17	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp17			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 18	Unused		0	0	1	0	0			4	1	0	1	5		p18	tal	p18	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp18			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 19	Unused		0	0	1	0	0			4	1	0	1	5		p19	tal	p19	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp19			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 20	Unused		0	0	1	0	0			4	1	0	1	5		p20	tal	p20	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp20			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 21	Unused		0	0	1	0	0			4	1	0	1	5		p21	tal	p21	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp21			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 22	Unused		0	0	1	0	0			4	1	0	1	5		p22	tal	p22	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp22			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 23	Unused		0	0	1	0	0			4	1	0	1	5		p23	tal	p23	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp23			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 24	Unused		0	0	1	0	0			4	1	0	1	5		p24	tal	p24	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp24			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 25	Unused		0	0	1	0	0			4	1	0	1	5		p25	tal	p25	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp25			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 26	Unused		0	0	1	0	0			4	1	0	1	5		p26	tal	p26	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp26			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 27	Unused		0	0	1	0	0			4	1	0	1	5		p27	tal	p27	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp27			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 28	Unused		0	0	1	0	0			4	1	0	1	5		p28	tal	p28	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp28			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 29	Unused		0	0	1	0	0			4	1	0	1	5		p29	tal	p29	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp29			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 30	Unused		0	0	1	0	0			4	1	0	1	5		p30	tal	p30	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp30			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 31	Unused		0	0	1	0	0			4	1	0	1	5		p31	tal	p31	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp31			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 32	Unused		0	0	1	0	0			4	1	0	1	5		p32	tal	p32	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp32			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 33	Unused		0	0	1	0	0			4	1	0	1	5		p33	tal	p33	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp33			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 34	Unused		0	0	1	0	0			4	1	0	1	5		p34	tal	p34	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp34			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Portal Generator 35	Unused		0	0	1	0	0			4	1	0	1	5		p35	tal	p35	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	porg		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescPortalp35			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 1	Unused		0	0	1	0	0			4	1	0	1	5		z01	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz01			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 2	Unused		0	0	1	0	0			4	1	0	1	5		z02	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz02			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 3	Unused		0	0	1	0	0			4	1	0	1	5		z03	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz03			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 4	Unused		0	0	1	0	0			4	1	0	1	5		z04	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz04			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 5	Unused		0	0	1	0	0			4	1	0	1	5		z05	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz05			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 6	Unused		0	0	1	0	0			4	1	0	1	5		z06	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz06			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
